DATA-JOGO;JOGO_ID;CASA_ID;PONTOS_CASA;ARREM_PCT_CASA;LANC_LIV_PCT_CASA;ARREM_3PT_PCT_CASA;ASSISTS_CASA;REBOTES_CASA;VISITANTE_ID;PONTOS_VISIT;ARREM_PCT_VISIT;LANC_LIV_PCT_VISIT;ARREM_3PT_PCT_VISIT;ASSISTS_VISIT;REBOTES_VISIT;TIME_VENCEDOR
31/12/2019;21900503;1610612760;106.0;0.429;0.7859999999999999;0.222;18.0;56.0;1610612742;101.0;0.355;0.741;0.294;19.0;49.0;CASA
30/12/2019;21900491;1610612753;93.0;0.41600000000000004;0.583;0.2;22.0;40.0;1610612737;101.0;0.48100000000000004;0.8240000000000001;0.31;21.0;52.0;VISITANTE
30/12/2019;21900492;1610612764;123.0;0.512;0.667;0.45899999999999996;26.0;40.0;1610612748;105.0;0.452;0.7440000000000001;0.35700000000000004;18.0;44.0;CASA
30/12/2019;21900493;1610612741;102.0;0.374;0.625;0.386;26.0;43.0;1610612749;123.0;0.5479999999999999;0.833;0.344;29.0;59.0;VISITANTE
30/12/2019;21900494;1610612750;122.0;0.40399999999999997;0.7240000000000001;0.386;20.0;60.0;1610612751;115.0;0.40399999999999997;0.741;0.366;22.0;58.0;CASA
30/12/2019;21900495;1610612762;104.0;0.47;0.8;0.385;20.0;46.0;1610612765;81.0;0.38;0.7390000000000001;0.28600000000000003;14.0;43.0;CASA
30/12/2019;21900496;1610612757;116.0;0.45799999999999996;0.778;0.41200000000000003;24.0;42.0;1610612756;122.0;0.478;0.955;0.565;29.0;44.0;VISITANTE
29/12/2019;21900486;1610612761;97.0;0.422;1.0;0.375;21.0;42.0;1610612760;98.0;0.436;0.87;0.303;15.0;43.0;VISITANTE
29/12/2019;21900487;1610612763;117.0;0.489;1.0;0.28600000000000003;30.0;50.0;1610612766;104.0;0.43;0.6559999999999999;0.29;23.0;42.0;CASA
29/12/2019;21900488;1610612740;127.0;0.49;0.6920000000000001;0.409;32.0;47.0;1610612745;112.0;0.519;0.65;0.385;29.0;41.0;CASA
29/12/2019;21900489;1610612743;120.0;0.519;0.903;0.276;23.0;37.0;1610612758;115.0;0.529;0.706;0.382;32.0;35.0;CASA
29/12/2019;21900490;1610612747;108.0;0.487;0.821;0.391;28.0;39.0;1610612742;95.0;0.36;0.9;0.302;17.0;45.0;CASA
28/12/2019;21900472;1610612743;119.0;0.484;0.741;0.31;28.0;43.0;1610612763;110.0;0.488;0.76;0.3;32.0;45.0;CASA
28/12/2019;21900473;1610612738;97.0;0.397;0.778;0.219;18.0;31.0;1610612761;113.0;0.524;0.647;0.412;27.0;53.0;VISITANTE
28/12/2019;21900474;1610612740;120.0;0.462;0.8;0.429;25.0;49.0;1610612754;98.0;0.388;0.897;0.214;17.0;46.0;CASA
28/12/2019;21900475;1610612748;117.0;0.447;0.7929999999999999;0.35700000000000004;26.0;43.0;1610612755;116.0;0.472;0.759;0.333;24.0;47.0;CASA
28/12/2019;21900476;1610612764;100.0;0.344;0.774;0.4;16.0;49.0;1610612752;107.0;0.447;0.769;0.355;25.0;56.0;VISITANTE
28/12/2019;21900477;1610612741;116.0;0.494;0.789;0.484;22.0;51.0;1610612737;81.0;0.3720000000000001;0.727;0.265;24.0;39.0;CASA
28/12/2019;21900478;1610612745;108.0;0.436;0.438;0.31;16.0;54.0;1610612751;98.0;0.402;0.619;0.282;24.0;47.0;CASA
28/12/2019;21900479;1610612750;88.0;0.355;0.737;0.21600000000000005;17.0;39.0;1610612739;94.0;0.416;0.722;0.2;13.0;61.0;VISITANTE
28/12/2019;21900480;1610612749;111.0;0.512;0.667;0.35100000000000003;30.0;57.0;1610612753;100.0;0.402;0.8420000000000001;0.4;21.0;35.0;CASA
28/12/2019;21900481;1610612759;136.0;0.57;0.8;0.514;30.0;51.0;1610612765;109.0;0.444;0.5670000000000001;0.333;20.0;40.0;CASA
28/12/2019;21900482;1610612744;121.0;0.489;0.765;0.462;28.0;42.0;1610612742;141.0;0.522;1.0;0.471;35.0;46.0;VISITANTE
28/12/2019;21900483;1610612758;110.0;0.488;0.667;0.387;19.0;36.0;1610612756;112.0;0.517;0.867;0.34600000000000003;30.0;41.0;VISITANTE
28/12/2019;21900484;1610612757;120.0;0.477;0.852;0.429;18.0;39.0;1610612747;128.0;0.516;0.821;0.344;32.0;44.0;VISITANTE
28/12/2019;21900485;1610612746;107.0;0.368;0.926;0.3;22.0;46.0;1610612762;120.0;0.523;0.765;0.486;25.0;47.0;VISITANTE
27/12/2019;21900466;1610612738;129.0;0.516;0.895;0.35;28.0;43.0;1610612739;117.0;0.518;0.69;0.391;22.0;38.0;CASA
27/12/2019;21900467;1610612766;102.0;0.416;0.611;0.179;26.0;54.0;1610612760;104.0;0.449;0.613;0.161;19.0;49.0;VISITANTE
27/12/2019;21900468;1610612753;98.0;0.42;0.609;0.333;26.0;48.0;1610612755;97.0;0.402;0.81;0.345;23.0;45.0;CASA
27/12/2019;21900469;1610612737;86.0;0.363;0.5710000000000001;0.293;20.0;46.0;1610612749;112.0;0.505;0.6920000000000001;0.393;29.0;56.0;VISITANTE
27/12/2019;21900470;1610612748;113.0;0.449;0.895;0.421;29.0;56.0;1610612754;112.0;0.489;0.833;0.452;27.0;34.0;CASA
27/12/2019;21900471;1610612744;105.0;0.413;0.8;0.333;22.0;41.0;1610612756;96.0;0.467;0.792;0.212;22.0;49.0;CASA
26/12/2019;21900460;1610612765;132.0;0.535;0.8079999999999999;0.396;32.0;48.0;1610612764;102.0;0.413;0.7040000000000001;0.292;18.0;44.0;CASA
26/12/2019;21900461;1610612751;82.0;0.269;0.75;0.26;17.0;50.0;1610612752;94.0;0.402;0.733;0.31;16.0;60.0;VISITANTE
26/12/2019;21900462;1610612760;97.0;0.413;0.846;0.28600000000000003;23.0;34.0;1610612763;110.0;0.5479999999999999;0.727;0.4;26.0;50.0;VISITANTE
26/12/2019;21900463;1610612742;102.0;0.422;0.667;0.4;22.0;52.0;1610612759;98.0;0.482;0.667;0.276;18.0;45.0;CASA
26/12/2019;21900464;1610612758;104.0;0.34600000000000003;0.84;0.231;20.0;67.0;1610612750;105.0;0.34600000000000003;0.7929999999999999;0.217;23.0;65.0;VISITANTE
26/12/2019;21900465;1610612762;121.0;0.568;0.682;0.389;22.0;41.0;1610612757;115.0;0.483;0.737;0.441;14.0;43.0;CASA
25/12/2019;21900455;1610612761;102.0;0.475;0.818;0.348;17.0;34.0;1610612738;118.0;0.5;0.857;0.424;26.0;45.0;VISITANTE
25/12/2019;21900456;1610612755;121.0;0.436;0.8;0.477;29.0;49.0;1610612749;109.0;0.474;0.75;0.394;23.0;47.0;CASA
25/12/2019;21900457;1610612744;116.0;0.471;0.893;0.321;27.0;54.0;1610612745;104.0;0.37;0.875;0.314;19.0;49.0;CASA
25/12/2019;21900458;1610612747;106.0;0.406;0.762;0.267;24.0;42.0;1610612746;111.0;0.459;0.75;0.36;24.0;50.0;VISITANTE
25/12/2019;21900459;1610612743;100.0;0.402;0.778;0.324;24.0;40.0;1610612740;112.0;0.456;1.0;0.419;23.0;52.0;VISITANTE
23/12/2019;21900444;1610612739;121.0;0.521;0.833;0.379;19.0;43.0;1610612737;118.0;0.474;0.765;0.35700000000000004;23.0;37.0;CASA
23/12/2019;21900445;1610612765;109.0;0.512;0.722;0.333;27.0;30.0;1610612755;125.0;0.547;0.818;0.4;33.0;48.0;VISITANTE
23/12/2019;21900446;1610612754;120.0;0.474;0.6;0.429;34.0;45.0;1610612761;115.0;0.457;0.75;0.275;30.0;50.0;CASA
23/12/2019;21900447;1610612752;115.0;0.473;0.8;0.417;29.0;44.0;1610612764;121.0;0.47;0.5670000000000001;0.333;27.0;48.0;VISITANTE
23/12/2019;21900448;1610612753;103.0;0.481;0.652;0.385;23.0;46.0;1610612741;95.0;0.398;0.8;0.35100000000000003;20.0;47.0;CASA
23/12/2019;21900449;1610612748;107.0;0.411;0.889;0.36;16.0;56.0;1610612762;104.0;0.433;0.778;0.333;17.0;45.0;CASA
23/12/2019;21900450;1610612763;115.0;0.469;0.625;0.405;28.0;35.0;1610612759;145.0;0.674;0.7140000000000001;0.625;36.0;46.0;VISITANTE
23/12/2019;21900451;1610612756;111.0;0.483;0.778;0.35100000000000003;29.0;38.0;1610612743;113.0;0.551;0.8;0.536;31.0;39.0;VISITANTE
23/12/2019;21900452;1610612757;94.0;0.407;0.889;0.138;17.0;48.0;1610612740;102.0;0.409;0.688;0.429;23.0;55.0;VISITANTE
23/12/2019;21900453;1610612758;104.0;0.471;0.652;0.233;20.0;49.0;1610612745;113.0;0.448;0.87;0.385;18.0;39.0;VISITANTE
23/12/2019;21900454;1610612744;113.0;0.4370000000000001;0.833;0.4;27.0;55.0;1610612750;104.0;0.402;0.7929999999999999;0.324;16.0;40.0;CASA
22/12/2019;21900439;1610612761;110.0;0.394;0.8390000000000001;0.294;21.0;51.0;1610612742;107.0;0.389;0.815;0.326;27.0;53.0;CASA
22/12/2019;21900440;1610612738;119.0;0.523;0.813;0.438;25.0;57.0;1610612766;93.0;0.402;0.7390000000000001;0.294;26.0;27.0;CASA
22/12/2019;21900441;1610612749;117.0;0.423;0.8240000000000001;0.341;31.0;61.0;1610612754;89.0;0.37;0.6;0.3;27.0;48.0;CASA
22/12/2019;21900442;1610612760;118.0;0.474;0.85;0.333;24.0;49.0;1610612746;112.0;0.465;0.875;0.407;22.0;42.0;CASA
22/12/2019;21900443;1610612747;104.0;0.47;0.727;0.345;18.0;45.0;1610612743;128.0;0.489;0.9;0.344;31.0;44.0;VISITANTE
21/12/2019;21900430;1610612766;107.0;0.459;0.773;0.414;20.0;36.0;1610612762;114.0;0.52;0.95;0.5;27.0;42.0;VISITANTE
21/12/2019;21900431;1610612751;122.0;0.46;0.679;0.3670000000000001;23.0;61.0;1610612737;112.0;0.371;0.852;0.229;17.0;52.0;CASA
21/12/2019;21900432;1610612765;107.0;0.46;0.917;0.457;30.0;29.0;1610612741;119.0;0.519;0.84;0.514;21.0;46.0;VISITANTE
21/12/2019;21900433;1610612755;125.0;0.521;0.619;0.424;28.0;53.0;1610612764;108.0;0.409;0.853;0.226;18.0;38.0;CASA
21/12/2019;21900434;1610612752;102.0;0.402;0.7140000000000001;0.3;23.0;47.0;1610612749;123.0;0.482;0.657;0.419;26.0;52.0;VISITANTE
21/12/2019;21900435;1610612763;119.0;0.482;0.828;0.429;32.0;44.0;1610612758;115.0;0.43;0.75;0.306;22.0;51.0;CASA
21/12/2019;21900436;1610612759;109.0;0.512;0.789;0.35700000000000004;24.0;36.0;1610612746;134.0;0.545;0.737;0.333;32.0;43.0;VISITANTE
21/12/2019;21900437;1610612756;125.0;0.516;0.767;0.28600000000000003;26.0;41.0;1610612745;139.0;0.586;0.7829999999999999;0.463;23.0;37.0;VISITANTE
21/12/2019;21900438;1610612757;113.0;0.426;0.8;0.371;19.0;45.0;1610612750;106.0;0.4370000000000001;0.938;0.405;16.0;39.0;CASA
20/12/2019;21900420;1610612739;114.0;0.435;0.7390000000000001;0.459;26.0;60.0;1610612763;107.0;0.431;0.7140000000000001;0.341;31.0;46.0;CASA
20/12/2019;21900421;1610612754;119.0;0.523;0.833;0.452;34.0;39.0;1610612758;105.0;0.451;0.867;0.313;25.0;41.0;CASA
20/12/2019;21900422;1610612738;114.0;0.523;0.7140000000000001;0.333;24.0;51.0;1610612765;93.0;0.4;0.737;0.355;21.0;36.0;CASA
20/12/2019;21900423;1610612761;122.0;0.487;0.773;0.4;26.0;42.0;1610612764;118.0;0.46;0.75;0.359;24.0;39.0;CASA
20/12/2019;21900424;1610612748;129.0;0.5579999999999999;0.735;0.474;34.0;51.0;1610612752;114.0;0.436;0.667;0.294;23.0;41.0;CASA
20/12/2019;21900425;1610612755;98.0;0.422;0.667;0.294;25.0;46.0;1610612742;117.0;0.518;0.773;0.424;23.0;49.0;VISITANTE
20/12/2019;21900426;1610612760;126.0;0.563;0.857;0.417;23.0;41.0;1610612756;108.0;0.4370000000000001;0.913;0.344;26.0;37.0;CASA
20/12/2019;21900427;1610612743;109.0;0.494;0.917;0.35700000000000004;27.0;44.0;1610612750;100.0;0.414;0.667;0.238;20.0;46.0;CASA
20/12/2019;21900428;1610612757;118.0;0.5;0.895;0.472;16.0;54.0;1610612753;103.0;0.368;0.6920000000000001;0.25;21.0;48.0;CASA
20/12/2019;21900429;1610612744;106.0;0.434;0.96;0.303;25.0;47.0;1610612740;102.0;0.419;0.652;0.265;23.0;48.0;CASA
19/12/2019;21900416;1610612737;106.0;0.433;0.895;0.379;24.0;40.0;1610612762;111.0;0.47;0.711;0.25;18.0;53.0;VISITANTE
19/12/2019;21900417;1610612749;111.0;0.468;0.7190000000000001;0.41;22.0;40.0;1610612747;104.0;0.463;0.7829999999999999;0.343;24.0;38.0;CASA
19/12/2019;21900418;1610612759;118.0;0.448;0.826;0.394;26.0;47.0;1610612751;105.0;0.422;0.933;0.194;16.0;47.0;CASA
19/12/2019;21900419;1610612746;117.0;0.5;0.789;0.4320000000000001;23.0;38.0;1610612745;122.0;0.5;0.759;0.378;23.0;43.0;VISITANTE
18/12/2019;21900407;1610612739;100.0;0.541;0.765;0.269;25.0;48.0;1610612766;98.0;0.407;0.611;0.35100000000000003;25.0;35.0;CASA
18/12/2019;21900408;1610612765;99.0;0.448;0.682;0.171;19.0;48.0;1610612761;112.0;0.429;0.875;0.371;27.0;47.0;VISITANTE
18/12/2019;21900409;1610612764;109.0;0.358;0.8440000000000001;0.311;21.0;55.0;1610612741;110.0;0.402;0.875;0.297;25.0;53.0;VISITANTE
18/12/2019;21900410;1610612755;104.0;0.422;0.889;0.308;24.0;41.0;1610612748;108.0;0.471;0.8;0.387;26.0;47.0;VISITANTE
18/12/2019;21900411;1610612750;99.0;0.379;0.63;0.256;20.0;43.0;1610612740;107.0;0.442;0.81;0.424;23.0;55.0;VISITANTE
18/12/2019;21900412;1610612760;126.0;0.5479999999999999;0.794;0.292;25.0;35.0;1610612763;122.0;0.505;0.8;0.385;27.0;47.0;CASA
18/12/2019;21900414;1610612743;113.0;0.476;0.88;0.407;28.0;52.0;1610612753;104.0;0.425;0.905;0.379;25.0;35.0;CASA
18/12/2019;21900413;1610612742;103.0;0.391;0.8;0.349;23.0;42.0;1610612738;109.0;0.407;0.9;0.316;13.0;54.0;VISITANTE
18/12/2019;21900415;1610612757;122.0;0.454;0.893;0.29;19.0;57.0;1610612744;112.0;0.398;0.609;0.421;24.0;50.0;CASA
17/12/2019;21900401;1610612766;110.0;0.481;0.7040000000000001;0.433;26.0;51.0;1610612758;102.0;0.418;0.923;0.359;23.0;33.0;CASA
17/12/2019;21900402;1610612754;105.0;0.482;0.65;0.4;22.0;43.0;1610612747;102.0;0.473;0.471;0.258;28.0;42.0;CASA
17/12/2019;21900403;1610612752;143.0;0.5579999999999999;0.774;0.464;30.0;55.0;1610612737;120.0;0.455;0.75;0.349;20.0;36.0;CASA
17/12/2019;21900404;1610612740;101.0;0.34600000000000003;0.667;0.275;20.0;58.0;1610612751;108.0;0.417;0.7390000000000001;0.282;25.0;54.0;VISITANTE
17/12/2019;21900405;1610612762;109.0;0.467;0.625;0.417;27.0;58.0;1610612753;102.0;0.452;0.733;0.2;21.0;41.0;CASA
17/12/2019;21900406;1610612746;120.0;0.506;0.727;0.438;23.0;44.0;1610612756;99.0;0.402;0.7;0.28600000000000003;30.0;50.0;CASA
16/12/2019;21900394;1610612765;119.0;0.477;0.706;0.333;29.0;36.0;1610612764;133.0;0.557;0.81;0.529;31.0;35.0;VISITANTE
16/12/2019;21900395;1610612761;133.0;0.584;0.765;0.5;31.0;41.0;1610612739;113.0;0.489;0.765;0.343;30.0;39.0;CASA
16/12/2019;21900396;1610612745;109.0;0.408;0.667;0.256;20.0;58.0;1610612759;107.0;0.429;0.85;0.364;23.0;53.0;CASA
16/12/2019;21900397;1610612763;118.0;0.488;0.7;0.361;28.0;45.0;1610612748;111.0;0.457;0.8390000000000001;0.458;22.0;35.0;CASA
16/12/2019;21900398;1610612749;116.0;0.419;0.708;0.268;29.0;52.0;1610612742;120.0;0.466;0.815;0.39;27.0;52.0;VISITANTE
16/12/2019;21900399;1610612760;109.0;0.507;0.821;0.471;21.0;42.0;1610612741;106.0;0.494;0.846;0.29;27.0;31.0;CASA
16/12/2019;21900400;1610612756;110.0;0.456;0.8420000000000001;0.353;31.0;44.0;1610612757;111.0;0.476;0.85;0.412;21.0;41.0;VISITANTE
15/12/2019;21900388;1610612740;119.0;0.534;0.5;0.442;34.0;40.0;1610612753;130.0;0.517;0.8079999999999999;0.5;32.0;39.0;VISITANTE
15/12/2019;21900389;1610612754;107.0;0.455;0.85;0.28600000000000003;30.0;51.0;1610612766;85.0;0.308;0.6859999999999999;0.156;18.0;56.0;CASA
15/12/2019;21900390;1610612737;96.0;0.36;0.88;0.28600000000000003;18.0;42.0;1610612747;101.0;0.429;0.727;0.161;21.0;56.0;VISITANTE
15/12/2019;21900391;1610612751;109.0;0.457;0.778;0.375;22.0;51.0;1610612755;89.0;0.43;0.588;0.192;19.0;38.0;CASA
15/12/2019;21900392;1610612743;111.0;0.468;0.684;0.35700000000000004;27.0;48.0;1610612752;105.0;0.468;0.9;0.25;20.0;47.0;CASA
15/12/2019;21900393;1610612744;79.0;0.395;0.722;0.24;24.0;25.0;1610612758;100.0;0.603;0.875;0.455;27.0;38.0;VISITANTE
14/12/2019;21900380;1610612756;119.0;0.4370000000000001;0.731;0.25;29.0;59.0;1610612759;121.0;0.415;0.735;0.267;23.0;62.0;VISITANTE
14/12/2019;21900381;1610612761;110.0;0.388;0.8;0.35;21.0;51.0;1610612751;102.0;0.386;0.706;0.261;24.0;59.0;CASA
14/12/2019;21900382;1610612741;109.0;0.471;0.833;0.452;21.0;50.0;1610612746;106.0;0.438;0.722;0.455;20.0;40.0;CASA
14/12/2019;21900383;1610612763;128.0;0.5710000000000001;0.875;0.407;32.0;46.0;1610612764;111.0;0.424;0.7809999999999999;0.368;22.0;34.0;CASA
14/12/2019;21900384;1610612742;118.0;0.446;0.647;0.386;30.0;48.0;1610612748;122.0;0.429;0.8240000000000001;0.4;27.0;49.0;VISITANTE
14/12/2019;21900385;1610612749;125.0;0.541;0.731;0.378;26.0;41.0;1610612739;108.0;0.456;0.733;0.429;27.0;45.0;CASA
14/12/2019;21900386;1610612745;107.0;0.402;0.667;0.289;18.0;46.0;1610612765;115.0;0.446;0.84;0.324;27.0;55.0;VISITANTE
14/12/2019;21900387;1610612743;110.0;0.506;0.7390000000000001;0.259;30.0;44.0;1610612760;102.0;0.469;0.87;0.261;22.0;37.0;CASA
13/12/2019;21900371;1610612753;107.0;0.44;0.75;0.405;24.0;37.0;1610612745;130.0;0.5579999999999999;0.923;0.564;21.0;42.0;VISITANTE
13/12/2019;21900372;1610612755;116.0;0.494;0.6759999999999999;0.35;24.0;47.0;1610612740;109.0;0.4320000000000001;0.6859999999999999;0.375;24.0;45.0;CASA
13/12/2019;21900374;1610612748;110.0;0.459;0.7859999999999999;0.303;24.0;34.0;1610612747;113.0;0.494;0.652;0.324;26.0;50.0;VISITANTE
13/12/2019;21900373;1610612737;100.0;0.415;0.696;0.214;24.0;50.0;1610612754;110.0;0.5;0.733;0.318;28.0;46.0;VISITANTE
13/12/2019;21900375;1610612741;73.0;0.3;0.857;0.206;20.0;45.0;1610612766;83.0;0.38;0.81;0.194;21.0;60.0;VISITANTE
13/12/2019;21900376;1610612763;114.0;0.388;0.7829999999999999;0.408;27.0;45.0;1610612749;127.0;0.506;0.848;0.3670000000000001;22.0;55.0;VISITANTE
13/12/2019;21900379;1610612762;114.0;0.468;0.774;0.421;22.0;43.0;1610612744;106.0;0.451;0.682;0.31;19.0;48.0;CASA
13/12/2019;21900377;1610612750;117.0;0.447;0.838;0.244;17.0;39.0;1610612746;124.0;0.494;0.897;0.44;16.0;45.0;VISITANTE
13/12/2019;21900378;1610612758;101.0;0.47;0.75;0.436;19.0;41.0;1610612752;103.0;0.463;0.6;0.3;24.0;48.0;VISITANTE
12/12/2019;21900367;1610612738;109.0;0.462;0.8240000000000001;0.355;24.0;33.0;1610612755;115.0;0.5;0.826;0.5;27.0;45.0;VISITANTE
12/12/2019;21900368;1610612759;109.0;0.488;0.8;0.313;19.0;36.0;1610612739;117.0;0.458;0.7;0.333;22.0;50.0;VISITANTE
12/12/2019;21900369;1610612765;111.0;0.449;0.696;0.35700000000000004;23.0;34.0;1610612742;122.0;0.511;0.696;0.364;25.0;52.0;VISITANTE
12/12/2019;21900370;1610612743;114.0;0.477;0.632;0.5;25.0;48.0;1610612757;99.0;0.477;0.727;0.3;22.0;35.0;CASA
11/12/2019;21900356;1610612739;110.0;0.517;0.625;0.406;29.0;36.0;1610612745;116.0;0.494;1.0;0.405;18.0;36.0;VISITANTE
11/12/2019;21900357;1610612754;122.0;0.482;0.833;0.4;27.0;36.0;1610612738;117.0;0.494;0.773;0.389;25.0;44.0;CASA
11/12/2019;21900358;1610612753;87.0;0.42;0.647;0.308;20.0;41.0;1610612747;96.0;0.425;0.526;0.387;20.0;49.0;VISITANTE
11/12/2019;21900359;1610612761;92.0;0.35200000000000004;0.88;0.222;21.0;47.0;1610612746;112.0;0.442;0.889;0.3;29.0;50.0;VISITANTE
11/12/2019;21900360;1610612751;108.0;0.4320000000000001;0.667;0.263;20.0;52.0;1610612766;113.0;0.409;0.813;0.429;20.0;47.0;VISITANTE
11/12/2019;21900361;1610612741;136.0;0.574;0.895;0.458;32.0;42.0;1610612737;102.0;0.422;0.731;0.342;26.0;41.0;CASA
11/12/2019;21900362;1610612750;116.0;0.44;0.8079999999999999;0.366;18.0;42.0;1610612762;127.0;0.5660000000000001;0.773;0.457;23.0;45.0;VISITANTE
11/12/2019;21900363;1610612756;108.0;0.398;0.833;0.265;29.0;44.0;1610612763;115.0;0.483;0.8079999999999999;0.417;23.0;55.0;VISITANTE
11/12/2019;21900364;1610612749;127.0;0.5379999999999999;0.889;0.487;27.0;43.0;1610612740;112.0;0.443;0.818;0.35600000000000004;29.0;42.0;CASA
11/12/2019;21900365;1610612758;94.0;0.443;0.6;0.32299999999999995;12.0;41.0;1610612760;93.0;0.43;0.667;0.394;24.0;43.0;CASA
11/12/2019;21900366;1610612744;122.0;0.433;0.733;0.27;27.0;46.0;1610612752;124.0;0.478;0.765;0.414;25.0;58.0;VISITANTE
10/12/2019;21900352;1610612766;114.0;0.447;0.7859999999999999;0.39;22.0;48.0;1610612764;107.0;0.422;0.8;0.314;27.0;45.0;CASA
10/12/2019;21900353;1610612755;97.0;0.416;0.688;0.333;24.0;49.0;1610612743;92.0;0.435;0.917;0.259;29.0;38.0;CASA
10/12/2019;21900354;1610612748;135.0;0.515;0.682;0.341;35.0;53.0;1610612737;121.0;0.474;0.611;0.37;30.0;37.0;CASA
10/12/2019;21900355;1610612757;115.0;0.433;0.833;0.415;20.0;58.0;1610612752;87.0;0.35200000000000004;0.615;0.184;16.0;47.0;CASA
09/12/2019;21900343;1610612754;99.0;0.35100000000000003;0.75;0.28600000000000003;16.0;55.0;1610612746;110.0;0.412;0.741;0.313;19.0;57.0;VISITANTE
09/12/2019;21900344;1610612738;110.0;0.5770000000000001;0.625;0.556;22.0;39.0;1610612739;88.0;0.396;0.474;0.226;18.0;45.0;CASA
09/12/2019;21900345;1610612741;92.0;0.393;0.7140000000000001;0.261;30.0;45.0;1610612761;93.0;0.378;0.6920000000000001;0.241;19.0;54.0;VISITANTE
09/12/2019;21900346;1610612745;118.0;0.488;0.826;0.34;25.0;51.0;1610612758;119.0;0.455;0.8640000000000001;0.444;24.0;37.0;VISITANTE
09/12/2019;21900347;1610612749;110.0;0.467;0.5329999999999999;0.39;30.0;54.0;1610612753;101.0;0.38;0.8079999999999999;0.32299999999999995;24.0;44.0;CASA
09/12/2019;21900348;1610612740;103.0;0.44;0.682;0.211;24.0;45.0;1610612765;105.0;0.424;0.815;0.314;15.0;46.0;VISITANTE
09/12/2019;21900349;1610612756;125.0;0.495;0.789;0.4;31.0;42.0;1610612750;109.0;0.471;0.7929999999999999;0.273;14.0;45.0;CASA
09/12/2019;21900350;1610612762;90.0;0.404;0.833;0.258;19.0;48.0;1610612760;104.0;0.471;0.8420000000000001;0.28600000000000003;21.0;46.0;VISITANTE
09/12/2019;21900351;1610612744;102.0;0.376;0.84;0.407;23.0;46.0;1610612763;110.0;0.5;0.765;0.375;29.0;42.0;VISITANTE
08/12/2019;21900335;1610612751;105.0;0.46;0.7829999999999999;0.25;25.0;48.0;1610612743;102.0;0.404;0.857;0.429;25.0;37.0;CASA
08/12/2019;21900336;1610612766;107.0;0.4;0.828;0.355;22.0;44.0;1610612737;122.0;0.484;0.941;0.4;28.0;48.0;VISITANTE
08/12/2019;21900337;1610612748;110.0;0.416;0.795;0.314;20.0;43.0;1610612741;105.0;0.438;0.815;0.361;20.0;39.0;CASA
08/12/2019;21900338;1610612755;110.0;0.506;0.762;0.438;31.0;40.0;1610612761;104.0;0.4320000000000001;0.85;0.333;21.0;42.0;CASA
08/12/2019;21900339;1610612764;119.0;0.455;0.833;0.424;28.0;38.0;1610612746;135.0;0.521;0.741;0.375;27.0;45.0;VISITANTE
08/12/2019;21900340;1610612742;106.0;0.477;0.875;0.386;24.0;40.0;1610612758;110.0;0.518;0.818;0.382;24.0;35.0;VISITANTE
08/12/2019;21900341;1610612757;96.0;0.36;0.833;0.273;16.0;51.0;1610612760;108.0;0.412;0.794;0.344;12.0;54.0;VISITANTE
08/12/2019;21900342;1610612747;142.0;0.585;0.9;0.452;32.0;41.0;1610612750;125.0;0.524;0.846;0.405;27.0;31.0;CASA
07/12/2019;21900330;1610612742;130.0;0.535;0.8059999999999999;0.342;25.0;55.0;1610612740;84.0;0.36;0.81;0.094;17.0;34.0;CASA
07/12/2019;21900331;1610612752;103.0;0.406;0.7140000000000001;0.32299999999999995;24.0;52.0;1610612754;104.0;0.482;0.769;0.429;26.0;42.0;VISITANTE
07/12/2019;21900332;1610612755;141.0;0.633;0.696;0.423;43.0;51.0;1610612739;94.0;0.375;0.765;0.257;20.0;35.0;CASA
07/12/2019;21900333;1610612745;115.0;0.451;0.733;0.275;21.0;51.0;1610612756;109.0;0.417;0.643;0.314;29.0;51.0;CASA
07/12/2019;21900334;1610612762;126.0;0.563;0.944;0.5589999999999999;32.0;41.0;1610612763;112.0;0.531;0.64;0.28600000000000003;23.0;28.0;CASA
06/12/2019;21900320;1610612766;104.0;0.434;0.882;0.425;23.0;34.0;1610612751;111.0;0.477;0.8;0.395;35.0;49.0;VISITANTE
06/12/2019;21900321;1610612739;87.0;0.422;0.7;0.294;22.0;45.0;1610612753;93.0;0.39;0.87;0.34600000000000003;19.0;43.0;VISITANTE
06/12/2019;21900322;1610612765;108.0;0.448;0.731;0.44;21.0;51.0;1610612754;101.0;0.458;0.8;0.375;24.0;33.0;CASA
06/12/2019;21900323;1610612738;108.0;0.537;0.875;0.371;21.0;37.0;1610612743;95.0;0.415;0.8;0.16699999999999998;18.0;41.0;CASA
06/12/2019;21900324;1610612748;112.0;0.488;0.75;0.35700000000000004;28.0;50.0;1610612764;103.0;0.429;0.929;0.308;29.0;39.0;CASA
06/12/2019;21900325;1610612741;98.0;0.443;0.6;0.415;21.0;37.0;1610612744;100.0;0.535;0.682;0.375;24.0;39.0;VISITANTE
06/12/2019;21900326;1610612760;139.0;0.557;0.9;0.278;19.0;39.0;1610612750;127.0;0.521;0.7;0.342;25.0;36.0;CASA
06/12/2019;21900327;1610612749;119.0;0.468;0.81;0.389;29.0;53.0;1610612746;91.0;0.35100000000000003;0.895;0.25;18.0;48.0;CASA
06/12/2019;21900328;1610612759;105.0;0.4270000000000001;0.706;0.344;25.0;52.0;1610612758;104.0;0.392;0.833;0.265;19.0;52.0;CASA
